"GID","germplasmName","FullSampleName"
"NR110328:250134454","NR110328","NR110328:250134454"
"NR110329","NR110329",NA
"NR110330:250134669","NR110330","NR110330:250134669"
"NR110331:250134664","NR110331","NR110331:250134664"
"NR110332","NR110332",NA
"NR110333","NR110333",NA
"NR110334","NR110334",NA
"NR110335","NR110335",NA
"NR110336","NR110336",NA
"NR110337:250134534","NR110337","NR110337:250134534"
"NR110338","NR110338",NA
"NR110339","NR110339",NA
"NR110340","NR110340",NA
"NR110341:250134494","NR110341","NR110341:250134494"
"NR110342:250134624","NR110342","NR110342:250134624"
"NR110343:250134660","NR110343","NR110343:250134660"
"NR110344","NR110344",NA
"NR110345:250134622","NR110345","NR110345:250134622"
"NR110346","NR110346",NA
"NR110347","NR110347",NA
"NR110348:250134670","NR110348","NR110348:250134670"
"NR110349","NR110349",NA
"NR110350:250134642","NR110350","NR110350:250134642"
"NR110351","NR110351",NA
"NR110352","NR110352",NA
"NR110353","NR110353",NA
"NR110354","NR110354",NA
"NR110355","NR110355",NA
"NR110356","NR110356",NA
"NR110357","NR110357",NA
"NR110358","NR110358",NA
"NR110359","NR110359",NA
"NR110360","NR110360",NA
"NR110361:250134597","NR110361","NR110361:250134597"
"NR110362","NR110362",NA
"NR110363","NR110363",NA
"NR110364","NR110364",NA
"NR110365:250134602","NR110365","NR110365:250134602"
"NR110366","NR110366",NA
"NR110367:250134665","NR110367","NR110367:250134665"
"NR110368","NR110368",NA
"NR110369","NR110369",NA
"NR110370:250134614","NR110370","NR110370:250134614"
"NR110372:250134588","NR110372","NR110372:250134588"
"NR110373","NR110373",NA
"NR110374","NR110374",NA
"NR110375","NR110375",NA
"NR110376:250134751","NR110376","NR110376:250134751"
"NR110377:250134766","NR110377","NR110377:250134766"
"NR110378","NR110378",NA
"NR110379","NR110379",NA
"NR110380","NR110380",NA
"NR110381","NR110381",NA
"NR110382","NR110382",NA
"NR110383:250134653","NR110383","NR110383:250134653"
"NR110384:250399921","NR110384","NR110384:250399921"
"NR110385:250134745","NR110385","NR110385:250134745"
"NR110386:250134625","NR110386","NR110386:250134625"
"NR110387","NR110387",NA
"NR110388","NR110388",NA
"NR110389","NR110389",NA
"NR110390","NR110390",NA
"NR110391","NR110391",NA
"NR110392","NR110392",NA
"NR110393","NR110393",NA
"NR110394","NR110394",NA
"NR110395","NR110395",NA
"NR110396","NR110396",NA
"NR110397","NR110397",NA
"NR110398","NR110398",NA
"NR110399","NR110399",NA
"NR110400","NR110400",NA
"NR110401","NR110401",NA
"NR110402","NR110402",NA
"NR110403","NR110403",NA
"NR110404","NR110404",NA
"NR110405","NR110405",NA
"NR110406","NR110406",NA
"NR110407","NR110407",NA
"NR110408","NR110408",NA
"NR110409","NR110409",NA
"NR110410","NR110410",NA
"NR110411:250134781","NR110411","NR110411:250134781"
"NR110412","NR110412",NA
"NR110413","NR110413",NA
"NR110414","NR110414",NA
"NR110415","NR110415",NA
"NR110416","NR110416",NA
"NR110417","NR110417",NA
"NR110418","NR110418",NA
"NR110419","NR110419",NA
"NR110420","NR110420",NA
"NR110421","NR110421",NA
"NR110422","NR110422",NA
"NR110423","NR110423",NA
"NR110424","NR110424",NA
"NR110425","NR110425",NA
"NR110426","NR110426",NA
"NR110427","NR110427",NA
"NR110428","NR110428",NA
"NR110429","NR110429",NA
"NR110430","NR110430",NA
"NR110431","NR110431",NA
"NR110432","NR110432",NA
"NR110433:250134646","NR110433","NR110433:250134646"
"NR110434","NR110434",NA
"NR110435","NR110435",NA
"NR110436","NR110436",NA
"NR110437","NR110437",NA
"NR110438","NR110438",NA
"NR110439:250134606","NR110439","NR110439:250134606"
"NR110440","NR110440",NA
"NR110442","NR110442",NA
"NR110443","NR110443",NA
"NR110444","NR110444",NA
"NR110445","NR110445",NA
"NR110446","NR110446",NA
"NR110447","NR110447",NA
"NR110448","NR110448",NA
"NR110449","NR110449",NA
"NR110450:250134628","NR110450","NR110450:250134628"
"NR110451","NR110451",NA
"NR110452","NR110452",NA
"NR110453","NR110453",NA
"NR110454","NR110454",NA
"NR110455","NR110455",NA
"NR110456","NR110456",NA
"NR110457","NR110457",NA
"NR110458","NR110458",NA
"NR110459","NR110459",NA
"NR110460","NR110460",NA
"NR110461","NR110461",NA
"NR110462","NR110462",NA
"NR110463","NR110463",NA
"NR110464","NR110464",NA
"NR110465","NR110465",NA
"NR110466","NR110466",NA
"NR110467","NR110467",NA
"NR110468","NR110468",NA
"NR110469","NR110469",NA
"NR110470","NR110470",NA
"NR110471","NR110471",NA
"NR110472:250134785","NR110472","NR110472:250134785"
"NR110473","NR110473",NA
"NR110474","NR110474",NA
"NR110475","NR110475",NA
"NR110476:250134667","NR110476","NR110476:250134667"
"NR110477","NR110477",NA
"NR110478:250134630","NR110478","NR110478:250134630"
"NR110479","NR110479",NA
"NR110480","NR110480",NA
"NR110481","NR110481",NA
"NR110482","NR110482",NA
"NR110483","NR110483",NA
"NR110484","NR110484",NA
"NR110485:250134661","NR110485","NR110485:250134661"
"NR110486","NR110486",NA
"NR110487:250134462","NR110487","NR110487:250134462"
"NR110488","NR110488",NA
"NR110489:250134737","NR110489","NR110489:250134737"
"NR110490:250134598","NR110490","NR110490:250134598"
"NR110491","NR110491",NA
"NR110492","NR110492",NA
"NR110493:250134632","NR110493","NR110493:250134632"
"NR110494","NR110494",NA
"NR110495:250134644","NR110495","NR110495:250134644"
"NR110496","NR110496",NA
"NR110497","NR110497",NA
"NR110498","NR110498",NA
"NR110499","NR110499",NA
"NR110500","NR110500",NA
"NR110501","NR110501",NA
"NR110502","NR110502",NA
"NR110503","NR110503",NA
"NR110504","NR110504",NA
"NR110505","NR110505",NA
"NR110506","NR110506",NA
"NR110507","NR110507",NA
"NR110508","NR110508",NA
"NR110509","NR110509",NA
"NR110510","NR110510",NA
"NR110511","NR110511",NA
"NR110512:250134581","NR110512","NR110512:250134581"
"NR1151","NR1151",NA
"CPCR27B-4","CPCR27B-4",NA
"CPCR11BP16:250368006","CPCR11B-16","CPCR11BP16:250368006"
"CPCR26B-24","CPCR26B-24",NA
"CPCR24B-1","CPCR24B-1",NA
"CPCR24B-10","CPCR24B-10",NA
"CPCR24B-17","CPCR24B-17",NA
"CPCR15B-16","CPCR15B-16",NA
"CPCR29B-7","CPCR29B-7",NA
"CPCR24B-16","CPCR24B-16",NA
"I050327:250300192","IITA-TMS-IBA050327","I050327:250300192"
"CPCR15B-30","CPCR15B-30",NA
"CPCR15B-4","CPCR15B-4",NA
"CPCR15B-91","CPCR15B-91",NA
"CPCR22BP15:250368008","CPCR22B-15","CPCR22BP15:250368008"
"CPCR27B-3","CPCR27B-3",NA
"CPCR24B-7","CPCR24B-7",NA
"CPCR11B-29","CPCR11B-29",NA
"CO08006","CO08006",NA
"CPCR24B-3","CPCR24B-3",NA
"CPCR15B-7","CPCR15B-7",NA
"CPCR24B-12","CPCR24B-12",NA
"CPCR15B-5","CPCR15B-5",NA
"I051646:250300203","IITA-TMS-IBA051646","I051646:250300203"
"I011412:250300323","IITA-TMS-IBA011412","I011412:250300323"
"CPCR18B-7","CPCR18B-7",NA
"CPCR17B-7","CPCR17B-7",NA
"GCO128","GCO128",NA
"CPCR15B-42","CPCR15B-42",NA
"CPCR12B-9","CPCR12B-9",NA
"CPCR24B-2","CPCR24B-2",NA
"CPCR15B-43","CPCR15B-43",NA
"CPCR27B-14","CPCR27B-14",NA
"CPCR11B-8","CPCR11B-8",NA
"CPCR15B-40","CPCR15B-40",NA
"CO08002:250399753","CO08002","CO08002:250399753"
"CO08008","CO08008",NA
"CO08017","CO08017",NA
"CTSCR1-13","CTSCR1-13",NA
"CO08003","CO08003",NA
"CO08019:250368001","CO08019","CO08019:250368001"
"CPCR14B-5","CPCR14B-5",NA
"CO08009","CO08009",NA
"CO08014","CO08014",NA
"CO08015","CO08015",NA
"CO08011","CO08011",NA
"CO08016:250399755","CO08016","CO08016:250399755"
"CO08001","CO08001",NA
"CO08010","CO08010",NA
"GCO227","GCO227",NA
"GCO280","GCO280",NA
"CPCR26BP27:250368025","CPCR26B-27","CPCR26BP27:250368025"
"CTSCR5-17","CTSCR5-17",NA
"CTSCR5-19","CTSCR5-19",NA
"GCO134:250399726","GCO134","GCO134:250399726"
"GCO235","GCO235",NA
"GCO214","GCO214",NA
"I051654:250300194","IITA-TMS-IBA051654","I051654:250300194"
"GCO046","GCO046",NA
"GCO221","GCO221",NA
"I050303:250300200","IITA-TMS-IBA050303","I050303:250300200"
"I051658:250300195","IITA-TMS-IBA051658","I051658:250300195"
"TMS051662:250107941","IITA-TMS-IBA051662","TMS051662:250107941"
"TMS051358","TMS051358",NA
"I051599:250300210","IITA-TMS-IBA051599","I051599:250300210"
"CPCR24B-5","CPCR24B-5",NA
"CPCR17B-2","CPCR17B-2",NA
"CPCR15B-88","CPCR15B-88",NA
"CPCR12B-8","CPCR12B-8",NA
"CPCR15B-41","CPCR15B-41",NA
"CPCR15B-45","CPCR15B-45",NA
"GCO047P1:250367960","GCO047P1","GCO047P1:250367960"
"TMS051412","TMS051412",NA
"CPCR15B-32","CPCR15B-32",NA
"CPCR15B-61","CPCR15B-61",NA
"CPCR26B-3","CPCR26B-3",NA
"CPCR24B-21","CPCR24B-21",NA
"CPCR27BP30:250368023","CPCR27B-30","CPCR27BP30:250368023"
"CPCR15B-89","CPCR15B-89",NA
"CPCR15B-49","CPCR15B-49",NA
"CPCR15B-13","CPCR15B-13",NA
"CPCR17B-8","CPCR17B-8",NA
"CPCR7B-13","CPCR7B-13",NA
"CPCR15B-15","CPCR15B-15",NA
"CPCR15B-56","CPCR15B-56",NA
"CPCR15B-76","CPCR15B-76",NA
"CO080015","CO080015",NA
"CO08004","CO08004",NA
"CPCR17B-3","CPCR17B-3",NA
"TMS051371","TMS051371",NA
"GCO124","GCO124",NA
"GCO181","GCO181",NA
"CTSTR3-12","CTSTR3-12",NA
"CTSTR5-17","CTSTR5-17",NA
"CPCR14A-8","CPCR14A-8",NA
"CPCR15B-2","CPCR15B-2",NA
"CTSCR2-18","CTSCR2-18",NA
"NR070363","NR070363",NA
"NR070484","NR070484",NA
"NR070282","NR070282",NA
"NR070264","NR070264",NA
"NR070248","NR070248",NA
"I011368:250300318","IITA-TMS-IBA011368","I011368:250300318"
"NR070136","NR070136",NA
"NR070213","NR070213",NA
"NR070391","NR070391",NA
"NR070139","NR070139",NA
"NR070225","NR070225",NA
"NR1S10030","NR1S10030",NA
"TMS000346:250134474","TMS000346","TMS000346:250134474"
"TMS051570:250107964","IITA-TMS-IBA051570","TMS051570:250107964"
"I070481:250300164","IITA-TMS-IBA070481","I070481:250300164"
"I070749:250300162","IITA-TMS-IBA070749","I070749:250300162"
"TMS070982:250107954","IITA-TMS-IBA070982","TMS070982:250107954"
"NR1S1137:250134718","NR1S1137","NR1S1137:250134718"
"NR1S1190:250134790","NR1S1190","NR1S1190:250134790"
"NR1S1200:250134730","NR1S1200","NR1S1200:250134730"
"I000203:250300407","IITA-TMS-IBA000203","I000203:250300407"
"TMS000364:250134538","TMS000364","TMS000364:250134538"
"IITA-TMS-IBA010093","IITA-TMS-IBA010093",NA
"TMS010134:250134457","IITA-TMS-IBA010134","TMS010134:250134457"
"I051601:250300201","IITA-TMS-IBA051601","I051601:250300201"
"TMS070863:250134461","TMS070863","TMS070863:250134461"
"NR1S1020:250164001","NR1S1020","NR1S1020:250164001"
"NR1S1141:250134707","NR1S1141","NR1S1141:250134707"
"NR1S1151:250134659","NR1S1151","NR1S1151:250134659"
"I011663:250300298","IITA-TMS-IBA011663","I011663:250300298"
"TMS011731:250134498","IITA-TMS-IBA011731","TMS011731:250134498"
"TMS051636:250134536","IITA-TMS-IBA051636","TMS051636:250134536"
"I070756:250300160","IITA-TMS-IBA070756","I070756:250300160"
"NR1S1049:250134732","NR1S1049","NR1S1049:250134732"
"NR1S1176:250134539","NR1S1176","NR1S1176:250134539"
"TMS000388:250134473","TMS000388","TMS000388:250134473"
"I011206:250300325","IITA-TMS-IBA011206","I011206:250300325"
"I051553:250300205","IITA-TMS-IBA051553","I051553:250300205"
"TMS990240:250107926","TMS990240","TMS990240:250107926"
"COB475:250107987","COB475","COB475:250107987"
"COB517:250107949","COB517","COB517:250107949"
"TMEB1:250253593","TMEB1","TMEB1:250253593"
"NR1S1146:250134768","NR1S1146","NR1S1146:250134768"
"NR1S1185:250164016","NR1S1185","NR1S1185:250164016"
"NR1S1210:250134723","NR1S1210","NR1S1210:250134723"
"I010131:250300316","IITA-TMS-IBA010131","I010131:250300316"
"I051814:250300207","IITA-TMS-IBA051814","I051814:250300207"
"COB544:250107930","COB544","COB544:250107930"
"COB631:250107921","COB631","COB631:250107921"
"MM96JW1:250300559","IITA-TMS-MMM96JW1","MM96JW1:250300559"
"IITA-TMS-IBA051653","IITA-TMS-IBA051653",NA
"I070675:250300167","IITA-TMS-IBA070675","I070675:250300167"
"I050311:250300193","IITA-TMS-IBA050311","I050311:250300193"
"I050998:250300197","IITA-TMS-IBA050998","I050998:250300197"
"I011797:250090770","IITA-TMS-IBA011797","I011797:250090770"
"NR1S1108:250164004","NR1S1108","NR1S1108:250164004"
"I050186:250090840","IITA-TMS-IBA050186","I050186:250090840"
"TMS050473:250134585","IITA-TMS-IBA050473","TMS050473:250134585"
"TMS050741:250107950","IITA-TMS-IBA050741","TMS050741:250107950"
"I070808:250300176","IITA-TMS-IBA070808","I070808:250300176"
"I051626:250300213","IITA-TMS-IBA051626","I051626:250300213"
"TMS990554:250107991","TMS990554","TMS990554:250107991"
"COB64","COB64",NA
"NR1S1018:250134764","NR1S1018","NR1S1018:250134764"
"TMS061771:250107906","IITA-TMS-IBA061771","TMS061771:250107906"
"NR1S1112:250134708","NR1S1112","NR1S1112:250134708"
"NR1S1159:250163995","NR1S1159","NR1S1159:250163995"
"I011807:250300337","IITA-TMS-IBA011807","I011807:250300337"
"TMS050125:250107971","IITA-TMS-IBA050125","TMS050125:250107971"
"TMS050751:250134513","TMS050751","TMS050751:250134513"
"I051632:250300196","IITA-TMS-IBA051632","I051632:250300196"
"COB561:250107915","COB561","COB561:250107915"
"I070952:250300144","IITA-TMS-IBA070952","I070952:250300144"
"NR1S1106:250134779","NR1S1106","NR1S1106:250134779"
"I050128:250300204","IITA-TMS-IBA050128","I050128:250300204"
"I070539:250300145","IITA-TMS-IBA070539","I070539:250300145"
"COB1103:250107963","COB1103","COB1103:250107963"
"COB54:250107982","COB54","COB54:250107982"
"I051652:250090833","IITA-TMS-IBA051652","I051652:250090833"
"NR1S1083:250134584","NR1S1083","NR1S1083:250134584"
"TMEB693:250253991","TMEB693","TMEB693:250253991"
"TMS010090:250107946","IITA-TMS-IBA010090","TMS010090:250107946"
"TMS050540:250107961","TMS050540","TMS050540:250107961"
"I051625:250300211","IITA-TMS-IBA051625","I051625:250300211"
"I070614:250300187","IITA-TMS-IBA070614","I070614:250300187"
"I070632:250300155","IITA-TMS-IBA070632","I070632:250300155"
"COB1139:250107922","COB1139","COB1139:250107922"
"COB477:250107933","COB477","COB477:250107933"
"COB5104:250107932","COB5104","COB5104:250107932"
"COB536:250134468","COB536","COB536:250134468"
"COB586","COB586",NA
"COB61:250108001","COB61","COB61:250108001"
"COB427:250107965","COB427","COB427:250107965"
"NR1S1048:250134775","NR1S1048","NR1S1048:250134775"
"NR1S1070:250134631","NR1S1070","NR1S1070:250134631"
"NR1S1206:250134639","NR1S1206","NR1S1206:250134639"
"TMS000354:250134451","TMS000354","TMS000354:250134451"
"COB528:250107939","COB528","COB528:250107939"
"I051631:250300199","IITA-TMS-IBA051631","I051631:250300199"
"I051740:250300206","IITA-TMS-IBA051740","I051740:250300206"
"TMS070099:250134609","TMS070099","TMS070099:250134609"
"TMS070489:250107955","TMS070489","TMS070489:250107955"
"COB4100:250107907","COB4100","COB4100:250107907"
"NR1S1011:250134782","NR1S1011","NR1S1011:250134782"
"TMS050024:250107934","IITA-TMS-IBA050024","TMS050024:250107934"
"I050127:250300202","IITA-TMS-IBA050127","I050127:250300202"
"COB511:250399801","COB511","COB511:250399801"
"COB7180:250107993","COB7180","COB7180:250107993"
"NR1S1099:250134720","NR1S1099","NR1S1099:250134720"
"I010040:250300336","IITA-TMS-IBA010040","I010040:250300336"
"COB512:250107916","COB512","COB512:250107916"
"COB553:250107966","COB553","COB553:250107966"
"COB7197:250107956","COB7197","COB7197:250107956"
"NR060251:250134458","NR060251","NR060251:250134458"
"NR1S1217:250134657","NR1S1217","NR1S1217:250134657"
"I010034:250300320","IITA-TMS-IBA010034","I010034:250300320"
"TMS011097:250107912","TMS011097","TMS011097:250107912"
"I011371:250090769","IITA-TMS-IBA011371","I011371:250090769"
"TMS051600:250134492","IITA-TMS-IBA051600","TMS051600:250134492"
"I070553:250300173","IITA-TMS-IBA070553","I070553:250300173"
"I070576:250090831","IITA-TMS-IBA070576","I070576:250090831"
"I070620:250300161","IITA-TMS-IBA070620","I070620:250300161"
"I070649:250300166","IITA-TMS-IBA070649","I070649:250300166"
"COB452:250107909","COB452","COB452:250107909"
"I050286:250090839","IITA-TMS-IBA050286","I050286:250090839"
"COB641:250107985","COB641","COB641:250107985"
"NR070632:250134533","NR070632","NR070632:250134533"
"TMS050251:250107978","IITA-TMS-IBA050251","TMS050251:250107978"
"TMS070352:250134524","TMS070352","TMS070352:250134524"
"I070974:250300149","IITA-TMS-IBA070974","I070974:250300149"
"COB1163:250107931","COB1163","COB1163:250107931"
"COB474:250107927","COB474","COB474:250107927"
"COB524:250107937","COB524","COB524:250107937"
"MM975280:250399926","MM975280","MM975280:250399926"
"NR1S10097","NR1S10097",NA
"I011086:250300303","IITA-TMS-IBA011086","I011086:250300303"
"I050100:250300208","IITA-TMS-IBA050100","I050100:250300208"
"I070962:250300172","IITA-TMS-IBA070962","I070962:250300172"
"NR1S1059:250134649","NR1S1059","NR1S1059:250134649"
"I010085:250300333","IITA-TMS-IBA010085","I010085:250300333"
"I070824:250300170","IITA-TMS-IBA070824","I070824:250300170"
"I070835:250090834","IITA-TMS-IBA070835","I070835:250090834"
"I070874:250300175","IITA-TMS-IBA070874","I070874:250300175"
"COB548:250107988","COB548","COB548:250107988"
"COB619:250107990","COB619","COB619:250107990"
"COB725:250108000","COB725","COB725:250108000"
"NR060186:250399920","NR060186","NR060186:250399920"
"NWAIBIBI:250134499","NWAIBIBI","NWAIBIBI:250134499"
"I050231:250300209","IITA-TMS-IBA050231","I050231:250300209"
"I051274:250090837","IITA-TMS-IBA051274","I051274:250090837"
"I070525:250300174","IITA-TMS-IBA070525","I070525:250300174"
"TMS950211:250107979","TMS950211","TMS950211:250107979"
"MM961751:250300552","IITA-TMS-MM961751","MM961751:250300552"
"NR1S1061:250134623","NR1S1061","NR1S1061:250134623"
"TMS000338:250134525","TMS000338","TMS000338:250134525"
"I010098:250300331","IITA-TMS-IBA010098","I010098:250300331"
"I010103:250300343","IITA-TMS-IBA010103","I010103:250300343"
"TMS050752:250107969","TMS050752","TMS050752:250107969"
"TMS062426:250134507","IITA-TMS-IBA062426","TMS062426:250134507"
"TMS982132:250134450","X.TMS982132","TMS982132:250134450"
"I010169:250300308","IITA-TMS-IBA010169","I010169:250300308"
"AR3913:250134481","AR3913","AR3913:250134481"
"MH950414:250134528","IITA-TMS-MH950414","MH950414:250134528"
"MM97JW2:250300477","MM97JW2","MM97JW2:250300477"
"TMS961708:250107977","TMS961708","TMS961708:250107977"
"I010046:250300307","IITA-TMS-IBA010046","I010046:250300307"
"TMS010128:250134487","TMS010128","TMS010128:250134487"
"NR1S10064","NR1S10064",NA
"NR1S1050:250164015","NR1S1050","NR1S1050:250164015"
"COB479:250107962","COB479","COB479:250107962"
"COB557:250107999","COB557","COB557:250107999"
"CR100P15:250368047","CR10015","CR100P15:250368047"
"CR100215:250399745","CR100215","CR100215:250399745"
"CR100P8:250399721","CR1008","CR100P8:250399721"
"CR52A1","CR52A1",NA
"CW44430","CW44430",NA
"CW450106","CW450106",NA
"CW495P1:250399780","CW4951","CW495P1:250399780"
"CW52511","CW52511",NA
"CW536P11:250368027","CW53611","CW536P11:250368027"
"DAKATA","DAKATA",NA
"KNO011","KNO011",NA
"NR87184:250304642","NR87184","NR87184:250304642"
"NR100033","NR100033",NA
"NR100047","NR100047",NA
"NR100042","NR100042",NA
"NR100062","NR100062",NA
